,State,Bill Name,Issues,Status,Status Detail,Status Date,Month,Day,Year
941,West Virginia,H.B.4898,Religious exemptions | Weakening Civil Rights Laws,Defeated,Legislative session ended,03/09/2024,3,9,2024
942,Kentucky,H.B.390,Re-definition of sex | Weakening Civil Rights Laws,Defeated,Legislative session ended,04/15/2024,4,15,2024
943,West Virginia,S.B.560,Religious exemptions | Weakening Civil Rights Laws,Defeated,Legislative session ended,03/09/2024,3,9,2024
944,West Virginia,H.B.5184,Other anti-LGBTQ bills,Defeated,Legislative session ended,03/09/2024,3,9,2024
945,West Virginia,H.B.5187,Healthcare age restrictions | Healthcare restrictions | ,Defeated,Legislative session ended,03/09/2024,3,9,2024
946,Kentucky,H.B.358,Barriers to accurate IDs | ,Defeated,Legislative session ended,04/15/2024,4,15,2024
947,Oklahoma,S.B.1831,Re-definition of sex | Weakening Civil Rights Laws,Defeated,Failed to meet Senate deadline,02/29/2024,2,29,2024
948,New Mexico,H.B. 205,Other civil rights restrictions | Weakening Civil Rights Laws,Defeated,Legislative session ended,02/15/2024,2,15,2024
949,Idaho,H.419,Healthcare funding restrictions | Healthcare restrictions | ,Defeated,Legislative session ended,04/10/2024,4,10,2024
950,Hawaii,H.B.1740,Restricting student & educator rights | School sports bans,Defeated,Legislative session ended,05/03/2024,5,3,2024
951,Maryland,S.B.0381,Restricting student & educator rights | School sports bans,Defeated,Legislative session ended,04/08/2024,4,8,2024
952,Missouri,S.B. 728,Forced outing in schools | Other school restrictions | Restricting student & educator rights,Defeated,Legislative session ended,05/17/2024,5,17,2024
953,Iowa,S.F.2055,Public accommodation bans,Defeated,Legislative session ended,04/20/2024,4,20,2024
954,Arizona,H.B.2391,Re-definition of sex | Weakening Civil Rights Laws,Defeated,Legislative session ended,06/15/2024,6,15,2024
955,Illinois,H.B.4122,Other civil rights restrictions | Weakening Civil Rights Laws,Defeated,Legislative session ended,05/29/2024,5,29,2024
956,Florida,H.B. 901,Free speech & expression bans | Other expression restrictions,Defeated,Died in committee,03/08/2024,3,8,2024
957,South Carolina,H.B.4663,Other anti-LGBTQ bills,Defeated,Legislative session ended,05/09/2024,5,9,2024
958,West Virginia,H.B.5036,Other anti-LGBTQ bills,Defeated,Legislative session ended,03/09/2024,3,9,2024
959,Kentucky,H.B.49,Religious exemptions | Weakening Civil Rights Laws,Defeated,Legislative session ended,04/15/2024,4,15,2024
960,Florida,H.B. 1233,Barriers to accurate IDs | Other anti-LGBTQ bills | Re-definition of sex | Weakening Civil Rights Laws,Defeated,Died in committee,03/08/2024,3,8,2024
961,Florida,H.B. 1663,Other anti-LGBTQ bills,Defeated,Died in subcommittee,03/08/2024,3,8,2024
962,Oklahoma,S.B.1303,Other anti-LGBTQ bills,Defeated,Failed to meet Senate deadline,02/29/2024,2,29,2024
963,West Virginia,H.B.4923,Healthcare age restrictions | Healthcare restrictions | Other healthcare barriers,Defeated,Legislative session ended,03/09/2024,3,9,2024
964,West Virginia,H.B.4922,Healthcare age restrictions | Healthcare restrictions | ,Defeated,Legislative session ended,03/09/2024,3,9,2024
965,West Virginia,H.B.4857,Healthcare age restrictions | Healthcare funding restrictions | Healthcare restrictions | ,Defeated,Legislative session ended,03/09/2024,3,9,2024
966,West Virginia,H.B.4884,Religious exemptions | Weakening Civil Rights Laws,Defeated,Legislative session ended,03/09/2024,3,9,2024
967,Kansas,S.B.353,Healthcare age restrictions | Healthcare restrictions | ,Defeated,Legislative session ended,04/30/2024,4,30,2024
968,South Carolina,S.B.0743,Curriculum censorship | Forced outing in schools | Other school restrictions | Restricting student & educator rights,Defeated,Legislative session ended,05/09/2024,5,9,2024
969,New Jersey,A.670,Curriculum censorship | Restricting student & educator rights,Introduced,,01/10/2024,1,10,2024
970,Kentucky,S.B.93,Other school restrictions | Restricting student & educator rights,Defeated,Legislative session ended,04/15/2024,4,15,2024
971,Washington,S.B. 6026,Forced outing in schools | Religious exemptions | Restricting student & educator rights | Weakening Civil Rights Laws,Defeated,Legislative session ended,03/07/2024,3,7,2024
972,Indiana,S.B.0028,Other anti-LGBTQ bills,Defeated,Legislative session ended,03/08/2024,3,8,2024
973,Rhode Island,S.B.2081,Religious exemptions | Weakening Civil Rights Laws,Defeated,Legislative session ended,06/14/2024,6,14,2024
974,Illinois,H.B.4096,Healthcare age restrictions | Healthcare restrictions | Other healthcare barriers,Defeated,Legislative session ended,05/29/2024,5,29,2024
975,Washington,HB 1233,Other anti-LGBTQ bills,Defeated,Legislative session ended,03/07/2024,3,7,2024
976,Washington,SB 5653,Curriculum censorship | Forced outing in schools | Restricting student & educator rights,Defeated,Legislative session ended,03/07/2024,3,7,2024
977,Puerto Rico,PS 1345,Religious exemptions | Weakening Civil Rights Laws,Introduced,Carried over,01/08/2024,1,8,2024
978,Puerto Rico,PC 1887,Religious exemptions | Weakening Civil Rights Laws,Defeated,Legislative session ended,11/19/2024,11,19,2024
979,Florida,H.B. 599,Other anti-LGBTQ bills | Religious exemptions | Weakening Civil Rights Laws,Defeated,Died in subcommittee,03/08/2024,3,8,2024
980,Florida,S.B. 1722,Other anti-LGBTQ bills,Defeated,Died in committee,03/08/2024,3,8,2024
981,Florida,S.B. 1382,Other anti-LGBTQ bills | Religious exemptions | Weakening Civil Rights Laws,Defeated,Died in committee,03/08/2024,3,8,2024
982,Indiana,H.B.1406,Other anti-LGBTQ bills,Defeated,Legislative session ended,03/08/2024,3,8,2024
983,Indiana,H.B.1291,Barriers to accurate IDs | Re-definition of sex | Weakening Civil Rights Laws,Defeated,Legislative session ended,03/08/2024,3,8,2024
984,Missouri,S.B. 868,Forced outing in schools | Other school restrictions | Religious exemptions | Restricting student & educator rights | Weakening Civil Rights Laws,Defeated,Legislative session ended,05/17/2024,5,17,2024
985,Missouri,S.B. 726,Healthcare age restrictions | Healthcare restrictions | ,Defeated,Legislative session ended,05/17/2024,5,17,2024
986,Missouri,S.B. 776,Healthcare age restrictions | Healthcare restrictions | ,Defeated,Legislative session ended,05/17/2024,5,17,2024
987,Missouri,S.B. 770,Curriculum censorship | Restricting student & educator rights | School sports bans,Defeated,Legislative session ended,05/17/2024,5,17,2024
988,New Jersey,S.1331,Restricting student & educator rights | School sports bans,Introduced,Pre-filed and referred to committee,01/09/2024,1,9,2024
989,West Virginia,H.B.4387,Other anti-LGBTQ bills,Defeated,Legislative session ended,03/09/2024,3,9,2024
990,West Virginia,H.B.4579,Other school restrictions | Restricting student & educator rights,Defeated,Legislative session ended,03/09/2024,3,9,2024
991,West Virginia,S.B.194,Healthcare age restrictions | Healthcare funding restrictions | Healthcare restrictions | ,Defeated,Legislative session ended,03/09/2024,3,9,2024
992,West Virginia,H.B.4357,Healthcare age restrictions | Healthcare restrictions | ,Defeated,Legislative session ended,03/09/2024,3,9,2024
993,West Virginia,H.B.4421,Drag bans | Free speech & expression bans | ,Defeated,Legislative session ended,03/09/2024,3,9,2024
994,West Virginia,S.B.224,Drag bans | Free speech & expression bans | ,Defeated,Legislative session ended,03/09/2024,3,9,2024
995,Washington,H.B. 2241,Healthcare age restrictions | Healthcare restrictions | ,Defeated,Legislative session ended,03/07/2024,3,7,2024
996,Vermont,H 183,Religious exemptions | Weakening Civil Rights Laws,Defeated,Legislative session ended,05/10/2024,5,10,2024
997,Vermont,H 513,Restricting student & educator rights | School sports bans,Defeated,Legislative session ended,05/10/2024,5,10,2024
998,Tennessee,HB 1411,Other school restrictions | Restricting student & educator rights,Defeated,Legislative session ended,04/25/2024,4,25,2024
999,Tennessee,SB 5,Healthcare age restrictions | Healthcare restrictions | ,Defeated,Legislative session ended,04/25/2024,4,25,2024
1000,Tennessee,HB 571,Other anti-LGBTQ bills,Defeated,Legislative session ended,04/25/2024,4,25,2024
1001,Tennessee,HB 1447,Healthcare age restrictions | Healthcare restrictions | ,Defeated,Legislative session ended,04/25/2024,4,25,2024
1002,Tennessee,HB 1414,Curriculum censorship | Forced outing in schools | Other school restrictions | Restricting student & educator rights,Defeated,Legislative session ended,04/25/2024,4,25,2024
1003,Tennessee,HB 1378,Healthcare age restrictions | Healthcare restrictions | ,Defeated,Legislative session ended,04/25/2024,4,25,2024
1004,Tennessee,SB 1469,Healthcare age restrictions | Healthcare restrictions | ,Defeated,Legislative session ended,04/25/2024,4,25,2024
1005,Tennessee,SB 841,Drag bans | Free speech & expression bans | ,Defeated,Legislative session ended,04/25/2024,4,25,2024
1006,Tennessee,SB 603,Other anti-LGBTQ bills,Defeated,Legislative session ended,04/25/2024,4,25,2024
1007,Tennessee,SB 1117,Other school restrictions | Restricting student & educator rights,Defeated,Legislative session ended,04/25/2024,4,25,2024
1008,South Carolina,HB 3485,Forced outing in schools | Other school restrictions | Restricting student & educator rights,Defeated,Legislative session ended,05/09/2024,5,9,2024
1009,South Carolina,SB 364,Barriers to accurate IDs | ,Defeated,Legislative session ended,05/09/2024,5,9,2024
1010,South Carolina,HB 3551,Forced outing in schools | Healthcare age restrictions | Healthcare restrictions | Restricting student & educator rights,Defeated,Legislative session ended,05/09/2024,5,9,2024
1011,South Carolina,SB 274,Forced outing in schools | Healthcare age restrictions | Healthcare funding restrictions | Healthcare restrictions | Other school restrictions | Restricting student & educator rights,Defeated,Legislative session ended,05/09/2024,5,9,2024
1012,South Carolina,SB 243,Healthcare age restrictions | Healthcare restrictions | ,Defeated,Legislative session ended,05/09/2024,5,9,2024
1013,South Carolina,HB 3466,Other school restrictions | Restricting student & educator rights,Defeated,Legislative session ended,05/09/2024,5,9,2024
1014,South Carolina,HB 3304,Other school restrictions | Restricting student & educator rights,Defeated,Legislative session ended,05/09/2024,5,9,2024
1015,South Carolina,S.J.R.0276,Re-definition of sex | Weakening Civil Rights Laws,Defeated,Legislative session ended,05/09/2024,5,9,2024
1016,South Carolina,HB 3616,Drag bans | Free speech & expression bans | ,Defeated,Legislative session ended,05/09/2024,5,9,2024
1017,South Carolina,HB 3611,Religious exemptions | Weakening Civil Rights Laws,Defeated,Legislative session ended,05/09/2024,5,9,2024
1018,South Carolina,SB 424,Curriculum censorship | Other anti-LGBTQ bills | Other school restrictions | Restricting student & educator rights,Defeated,Legislative session ended,05/09/2024,5,9,2024
1019,South Carolina,H.B.4535,Public accommodation bans | Restricting student & educator rights | School facilities bans,Defeated,Legislative session ended,05/09/2024,5,9,2024
1020,South Carolina,HB 3197,Forced outing in schools | Other school restrictions | Restricting student & educator rights,Defeated,Legislative session ended,05/09/2024,5,9,2024
1021,South Carolina,SB 234,Forced outing in schools | Restricting student & educator rights,Defeated,Legislative session ended,05/09/2024,5,9,2024
1022,South Carolina,HB 3801,Religious exemptions | Weakening Civil Rights Laws,Defeated,Legislative session ended,05/09/2024,5,9,2024
1023,South Carolina,HB 3827,Curriculum censorship | Forced outing in schools | Other school restrictions | Restricting student & educator rights,Defeated,Legislative session ended,05/09/2024,5,9,2024
1024,South Carolina,SB 585,Drag bans | Free speech & expression bans | ,Defeated,Legislative session ended,05/09/2024,5,9,2024
1025,South Carolina,SB 623,Barriers to accurate IDs | ,Defeated,Legislative session ended,05/09/2024,5,9,2024
1026,South Carolina,S.J.R.0624,Re-definition of sex | Weakening Civil Rights Laws,Defeated,Legislative session ended,05/09/2024,5,9,2024
1027,South Carolina,H.B.4619,Healthcare age restrictions | Healthcare funding restrictions | Healthcare restrictions | Other healthcare barriers,Defeated,Legislative session ended,05/09/2024,5,9,2024
1028,South Carolina,H.B.4707,Curriculum censorship | Other school restrictions | Restricting student & educator rights,Defeated,Legislative session ended,05/09/2024,5,9,2024
1029,South Carolina,H.B.4538,Restricting student & educator rights | School facilities bans,Defeated,Legislative session ended,05/09/2024,5,9,2024
1030,Pennsylvania,HB 216,Restricting student & educator rights | School sports bans,Defeated,Legislative session ended,11/13/2024,11,13,2024
1031,Ohio,HB 6,Restricting student & educator rights | School sports bans,Defeated,Legislative session ended,12/19/2024,12,19,2024
1032,Ohio,HB 151,Other anti-LGBTQ bills,Defeated,Legislative session ended,12/19/2024,12,19,2024
1033,Ohio,SB 83,Other anti-LGBTQ bills,Defeated,Legislative session ended,12/19/2024,12,19,2024
1034,Nebraska,LB 371,Drag bans | Free speech & expression bans | ,Defeated,Legislative session ended,04/18/2024,4,18,2024
1035,Nebraska,LB 810,Religious exemptions | Weakening Civil Rights Laws,Defeated,Legislative session ended,04/18/2024,4,18,2024
1036,Michigan,H.J.R.E.,Other anti-LGBTQ bills,Introduced,Carried over,01/10/2024,1,10,2024
1037,Michigan,HB 4539,Healthcare age restrictions | Healthcare restrictions | ,Introduced,Carried over,01/10/2024,1,10,2024
1038,Michigan,HB 4075,Religious exemptions | Weakening Civil Rights Laws,Introduced,Carried over,01/10/2024,1,10,2024
1039,Michigan,HB 4195,Restricting student & educator rights | School facilities bans,Introduced,Carried over,01/10/2024,1,10,2024
1040,Michigan,HB 4257,Healthcare age restrictions | Healthcare restrictions | ,Introduced,Carried over,01/10/2024,1,10,2024
1041,Michigan,HB 4345,Religious exemptions | Weakening Civil Rights Laws,Introduced,Carried over,01/10/2024,1,10,2024
1042,Michigan,HB 4540,Healthcare age restrictions | Healthcare restrictions | ,Introduced,Carried over,01/10/2024,1,10,2024
1043,Michigan,HB 4546,Restricting student & educator rights | School sports bans,Introduced,Carried over,01/10/2024,1,10,2024
1044,Kansas,SB 255,Restricting student & educator rights | School facilities bans,Defeated,Legislative session ended,04/30/2024,4,30,2024
1045,Kansas,HB 2263,Healthcare age restrictions | Healthcare restrictions | ,Defeated,Legislative session ended,04/30/2024,4,30,2024
1046,Kansas,SB 149,Drag bans | Free speech & expression bans | ,Defeated,Legislative session ended,04/30/2024,4,30,2024
1047,Kansas,SB 201,Drag bans | Free speech & expression bans | ,Defeated,Legislative session ended,04/30/2024,4,30,2024
1048,Kansas,SB 207,Other school restrictions | Religious exemptions | Restricting student & educator rights | Weakening Civil Rights Laws,Defeated,Legislative session ended,04/30/2024,4,30,2024
1049,Kansas,HB 2404,Other anti-LGBTQ bills,Defeated,Legislative session ended,04/30/2024,4,30,2024
1050,Kansas,SB 12,Healthcare age restrictions | Healthcare restrictions | ,Defeated,Legislative session ended,04/30/2024,4,30,2024
1051,Kansas,SB 224,Other anti-LGBTQ bills,Defeated,Legislative session ended,04/20/2024,4,20,2024
1052,Iowa,SF 110,Healthcare funding restrictions | Healthcare restrictions | Other healthcare barriers,Defeated,Legislative session ended,04/20/2024,4,20,2024
